data;id_sistema;Sistema;volume;variacao_volume;vazao_natural_diaria;vazao_natural_mensal;vazao_natural_media;vazao_descarregada;pluviometria;pluviometria_mensal;pluviometria_mensal_media;vazao_media_eta;vazao_captada
2015-06-30T00:00:00Z;99;SIM;14,87469;-0,07364;35,414;44,004;86,626;NA;NA;NA;NA;51,814345;51,89277
2015-06-30T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,880630;0,88063
2015-06-30T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,22000
2015-06-30T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,092490;0,09249
2015-07-31T00:00:00Z;0;Cantareira;-10,54817;-0,03664;9,661;11,307;28,500;1,120;0,025;43,925;48,570606;13,489895;14,41957
2015-07-31T00:00:00Z;1;Alto Tietê;18,30444;-0,10392;6,970;8,465;14,230;2,370;0,000;57,440;66,275600;12,757893;11,94346
2015-07-31T00:00:00Z;2;Guarapiranga;76,38436;-0,14998;6,842;10,511;11,410;0,000;0,000;88,400;42,094444;14,751322;14,53965
2015-07-31T00:00:00Z;3;Alto Cotia;61,67123;-0,17151;2,256;3,233;1,360;1,527;0,200;76,200;49,148717;2,016345;1,11149
2015-07-31T00:00:00Z;4;Rio Grande;89,47406;-0,15903;3,051;4,008;2,840;0,000;0,000;68,400;56,514035;5,168764;5,11339
2015-07-31T00:00:00Z;5;Rio Claro;71,93030;-0,11321;3,379;4,438;3,120;0,380;0,000;90,600;94,518750;4,073664;4,01924
2015-07-31T00:00:00Z;99;SIM;13,51138;-0,07676;32,159;41,963;73,495;NA;NA;NA;NA;52,257883;52,22807
2015-07-31T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,998600;0,99860
2015-07-31T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,22900
2015-07-31T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082670;0,08267
2015-08-31T00:00:00Z;0;Cantareira;-13,73999;-0,09182;6,540;5,835;24,200;1,520;0,100;30,800;33,036363;14,359049;14,19345
2015-08-31T00:00:00Z;1;Alto Tietê;13,81991;-0,15377;3,113;3,769;11,400;4,990;0,000;18,608;25,047800;12,205631;12,38658
2015-08-31T00:00:00Z;2;Guarapiranga;67,94897;-0,14589;6,671;4,678;8,560;0,000;0,000;21,400;39,875000;14,943554;15,36529
2015-08-31T00:00:00Z;3;Alto Cotia;53,43734;-0,15818;1,850;1,780;0,910;1,237;0,000;17,200;40,280769;1,823812;1,02199
2015-08-31T00:00:00Z;4;Rio Grande;81,43577;-0,30087;1,324;1,708;2,660;0,000;0,200;21,000;48,768421;5,158355;5,02481
2015-08-31T00:00:00Z;5;Rio Claro;59,30740;-0,65045;2,583;3,289;2,820;1,150;0,000;34,800;97,072916;4,056982;4,01277
2015-08-31T00:00:00Z;99;SIM;9,03832;-0,13300;22,081;21,060;64,806;NA;NA;NA;NA;52,547383;52,97771
2015-08-31T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,889220;0,88922
2015-08-31T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,22700
2015-08-31T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,083600;0,08360
2015-09-30T00:00:00Z;0;Cantareira;-13,03588;0,00690;16,662;18,290;25,200;2,020;4,200;154,475;86,233333;13,769110;13,33267
2015-09-30T00:00:00Z;1;Alto Tietê;14,99913;0,00271;12,935;15,197;13,100;2,710;0,000;170,180;65,928200;12,081118;12,15258
2015-09-30T00:00:00Z;2;Guarapiranga;78,03755;0,15059;13,016;16,634;10,570;0,000;0,000;200,600;78,317592;15,365456;15,62003
2015-09-30T00:00:00Z;3;Alto Cotia;60,30888;0,00000;3,992;5,316;0,960;2,437;0,000;175,600;78,333333;1,986920;1,22395
2015-09-30T00:00:00Z;4;Rio Grande;85,86300;0,30981;9,201;7,048;4,230;0,000;0,000;181,200;96,872807;5,218279;5,21368
2015-09-30T00:00:00Z;5;Rio Claro;55,34541;-0,18677;4,245;4,663;2,950;0,660;0,200;239,400;145,687500;4,016436;3,99719
2015-09-30T00:00:00Z;99;SIM;10,99137;0,03547;60,051;67,148;73,440;NA;NA;NA;NA;52,437319;52,61950
2015-09-30T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,996760;0,99676
2015-09-30T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,24000
2015-09-30T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2015-10-31T00:00:00Z;0;Cantareira;-13,23331;-0,00754;14,282;14,773;30,200;1,020;0,000;116,500;127,300075;13,374428;13,82177
2015-10-31T00:00:00Z;1;Alto Tietê;13,73706;-0,11748;5,834;10,503;16,000;5,850;0,040;94,540;115,404200;12,728660;12,62962
2015-10-31T00:00:00Z;2;Guarapiranga;76,53435;-0,15005;7,666;9,314;13,000;0,000;0,000;80,600;115,980555;15,565413;15,84168
2015-10-31T00:00:00Z;3;Alto Cotia;57,96621;-0,16559;2,517;3,629;1,100;1,707;0,000;93,000;122,796153;2,180862;1,22373
2015-10-31T00:00:00Z;4;Rio Grande;86,64044;-0,15599;4,011;5,881;5,590;0,000;0,000;83,000;136,326315;5,219330;5,31168
2015-10-31T00:00:00Z;5;Rio Claro;54,60296;-0,37030;4,374;4,330;3,370;0,860;0,000;174,800;177,664583;4,081040;4,00795
2015-10-31T00:00:00Z;99;SIM;10,38316;-0,06729;38,684;48,430;87,936;NA;NA;NA;NA;53,149733;53,93235
2015-10-31T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,013280;1,01328
2015-10-31T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,25500
2015-10-31T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2015-11-30T00:00:00Z;0;Cantareira;-9,76652;0,17523;34,187;27,063;34,500;0,470;9,100;197,550;150,476666;13,341953;13,06842
2015-11-30T00:00:00Z;1;Alto Tietê;15,65649;0,26881;31,488;17,744;16,290;3,090;9,860;212,160;124,477000;12,672661;13,14615
2015-11-30T00:00:00Z;2;Guarapiranga;87,32147;0,46047;24,134;21,162;13,090;0,000;4,000;267,400;123,825000;15,480753;15,60015
2015-11-30T00:00:00Z;3;Alto Cotia;75,49059;0,38435;5,988;7,594;1,120;3,437;2,000;226,600;124,656923;2,220707;1,22556
2015-11-30T00:00:00Z;4;Rio Grande;96,96735;0,99820;19,302;10,188;5,640;0,000;18,000;201,800;137,714035;5,275830;5,34800
2015-11-30T00:00:00Z;5;Rio Claro;60,25525;0,39628;5,585;4,855;3,660;0,210;7,400;226,000;196,404166;4,044733;4,04558
2015-11-30T00:00:00Z;99;SIM;14,59705;0,28292;120,684;88,606;94,257;NA;NA;NA;NA;53,036637;53,45000
2015-11-30T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,933500;0,93350
2015-11-30T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,28000
2015-11-30T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2015-12-31T00:00:00Z;0;Cantareira;0,32820;0,34195;55,496;52,329;52,300;0,470;1,200;259,400;215,848939;14,891204;16,00595
2015-12-31T00:00:00Z;1;Alto Tietê;23,62292;0,15475;22,330;29,325;24,900;1,310;0,560;243,760;204,976363;13,355869;12,60166
2015-12-31T00:00:00Z;2;Guarapiranga;85,94108;-2,30232;19,118;20,607;18,160;50,000;1,000;148,200;175,904629;15,435203;14,77912
2015-12-31T00:00:00Z;3;Alto Cotia;86,09444;0,62198;7,382;6,139;1,730;4,207;1,000;172,200;166,997435;2,232783;1,26380
2015-12-31T00:00:00Z;4;Rio Grande;94,64800;-0,82441;4,369;9,566;7,720;7,620;0,200;168,800;196,062280;5,367009;5,22159
2015-12-31T00:00:00Z;5;Rio Claro;71,02933;0,00000;5,105;6,181;4,740;0,210;2,400;291,000;265,643750;4,045714;4,10816
2015-12-31T00:00:00Z;99;SIM;22,25218;-0,02768;113,800;124,148;129,791;NA;NA;NA;NA;55,327782;55,02249
2015-12-31T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,959570;0,95957
2015-12-31T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,29500
2015-12-31T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2016-01-31T00:00:00Z;0;Cantareira;16,11774;0,17482;35,494;73,841;69,400;0,170;0,100;248,350;264,743787;15,732748;15,89096
2016-01-31T00:00:00Z;1;Alto Tietê;29,04485;-0,03934;10,019;22,195;31,560;0,840;0,080;204,620;252,283090;13,390683;14,19748
2016-01-31T00:00:00Z;2;Guarapiranga;83,03795;-0,60986;38,461;29,764;24,230;35,000;0,000;173,800;229,456481;15,183487;15,75234
2016-01-31T00:00:00Z;3;Alto Cotia;101,82498;-0,22950;6,396;7,156;2,710;9,410;0,000;212,800;219,159620;2,277918;1,33359
2016-01-31T00:00:00Z;4;Rio Grande;90,91147;-0,32130;3,930;8,042;9,490;0,000;0,000;166,800;251,393448;5,322627;5,30418
2016-01-31T00:00:00Z;5;Rio Claro;81,90425;0,00000;4,232;6,613;4,850;0,230;0,000;291,400;296,744897;4,063933;4,00125
2016-01-31T00:00:00Z;99;SIM;31,93945;0,00261;98,532;147,612;170,001;NA;NA;NA;NA;55,971396;57,52837
2016-01-31T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,965930;0,96593
2016-01-31T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,29000
2016-01-31T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2016-02-29T00:00:00Z;0;Cantareira;23,72261;0,36360;62,541;49,555;72,500;0,170;14,300;236,350;204,130000;19,721863;20,36465
2016-02-29T00:00:00Z;1;Alto Tietê;33,47023;0,76564;57,852;20,307;27,870;1,140;49,720;222,000;165,046727;11,610890;11,43934
2016-02-29T00:00:00Z;2;Guarapiranga;85,63476;1,37637;41,871;23,532;21,280;0,000;44,400;276,400;192,926851;14,918658;14,53710
2016-02-29T00:00:00Z;3;Alto Cotia;100,68208;0,68208;12,193;7,492;2,200;10,900;33,000;116,800;185,079746;2,300868;1,24272
2016-02-29T00:00:00Z;4;Rio Grande;90,27092;1,90532;32,194;7,710;9,640;0,000;51,400;223,600;205,955862;5,329580;5,20096
2016-02-29T00:00:00Z;5;Rio Claro;91,36240;8,20684;20,480;5,221;3,820;0,860;65,200;242,600;239,578979;3,968080;4,01864
2016-02-29T00:00:00Z;99;SIM;37,55133;0,73242;227,131;113,818;176,612;NA;NA;NA;NA;57,849939;57,88010
2016-02-29T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,994050;0,99405
2016-02-29T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,32400
2016-02-29T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2016-03-31T00:00:00Z;0;Cantareira;36,09100;0,16499;41,047;69,836;66,200;0,220;0,500;179,550;181,859117;22,634341;21,82769
2016-03-31T00:00:00Z;1;Alto Tietê;43,20864;-0,04910;8,865;30,826;24,600;0,990;0,000;186,100;162,514909;11,621664;12,97993
2016-03-31T00:00:00Z;2;Guarapiranga;87,62864;-0,15364;12,462;29,766;18,440;0,000;2,600;174,200;153,684403;14,196403;15,41719
2016-03-31T00:00:00Z;3;Alto Cotia;100,22706;0,00000;5,072;9,355;1,960;4,420;0,000;207,000;153,950632;2,271258;1,42065
2016-03-31T00:00:00Z;4;Rio Grande;96,63391;-0,16663;3,035;8,411;8,460;0,000;0,000;160,400;186,624137;5,312349;5,25667
2016-03-31T00:00:00Z;5;Rio Claro;102,61502;0,73131;7,463;9,338;4,600;1,247;22,000;302,000;245,677959;4,016505;3,96065
2016-03-31T00:00:00Z;99;SIM;47,68072;0,05288;77,944;157,533;160,134;NA;NA;NA;NA;60,052520;61,89295
2016-03-31T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,947530;0,94753
2016-03-31T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,32800
2016-03-31T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2016-04-30T00:00:00Z;0;Cantareira;36,31766;-0,02581;20,238;24,104;47,600;0,420;0,500;4,350;88,082794;22,901724;22,47518
2016-04-30T00:00:00Z;1;Alto Tietê;40,15385;-0,10537;4,112;4,743;20,030;1,010;0,160;8,180;103,186181;12,312315;10,25091
2016-04-30T00:00:00Z;2;Guarapiranga;78,48967;-0,30170;4,932;7,426;13,600;0,000;0,000;0,600;73,210091;14,425448;13,45595
2016-04-30T00:00:00Z;3;Alto Cotia;97,52246;-0,22371;2,562;3,371;1,490;1,837;0,000;17,400;80,039240;2,251016;1,26392
2016-04-30T00:00:00Z;4;Rio Grande;84,78159;-0,46246;0,455;1,802;5,450;0,000;0,000;12,200;105,436206;5,220792;5,09587
2016-04-30T00:00:00Z;5;Rio Claro;98,71079;0,00000;3,716;3,944;4,990;0,250;0,000;20,000;201,484489;4,026830;4,01826
2016-04-30T00:00:00Z;99;SIM;45,26158;-0,10326;36,015;45,390;119,141;NA;NA;NA;NA;61,138125;57,64070
2016-04-30T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,997970;0,99797
2016-04-30T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,32900
2016-04-30T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2016-05-31T00:00:00Z;0;Cantareira;36,97204;0,06837;29,210;25,025;37,700;0,420;9,200;96,575;79,406691;22,130380;20,21849
2016-05-31T00:00:00Z;1;Alto Tietê;40,68675;0,11543;16,822;10,448;16,370;1,020;10,800;106,220;56,474000;11,120516;10,91029
2016-05-31T00:00:00Z;2;Guarapiranga;83,03795;0,45690;14,978;11,521;10,940;0,000;16,200;77,600;59,769724;13,686242;12,42670
2016-05-31T00:00:00Z;3;Alto Cotia;100,00000;0,22675;8,707;4,277;1,240;7,320;15,600;120,600;65,298734;2,218595;1,25192
2016-05-31T00:00:00Z;4;Rio Grande;77,43774;0,14581;9,771;4,591;3,890;0,000;13,600;106,600;79,012931;5,122711;5,08888
2016-05-31T00:00:00Z;5;Rio Claro;96,72942;-0,14056;3,406;3,981;4,160;0,570;10,400;127,200;134,826530;4,044992;4,01900
2016-05-31T00:00:00Z;99;SIM;45,75211;0,12291;82,894;59,843;94,069;NA;NA;NA;NA;58,323436;54,99743
2016-05-31T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,999510;0,99951
2016-05-31T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,30100
2016-05-31T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2016-06-30T00:00:00Z;0;Cantareira;47,65918;0,04725;26,330;62,906;34,700;0,420;0,200;178,900;56,683897;22,129384;19,41035
2016-06-30T00:00:00Z;1;Alto Tietê;47,55145;-0,03481;10,866;25,275;14,800;2,480;0,080;139,400;53,502000;11,015065;11,23516
2016-06-30T00:00:00Z;2;Guarapiranga;92,71539;-0,30924;8,000;18,851;10,910;0,000;0,000;87,400;53,592660;13,186020;14,80433
2016-06-30T00:00:00Z;3;Alto Cotia;100,22706;0,00000;3,808;7,916;1,220;2,820;0,200;162,000;57,118987;2,234086;1,27269
2016-06-30T00:00:00Z;4;Rio Grande;84,16731;-0,15332;3,062;8,589;3,350;0,000;0,000;123,800;60,044827;5,166119;5,18890
2016-06-30T00:00:00Z;5;Rio Claro;100,14400;-0,28844;3,190;6,079;3,370;0,492;0,400;163,000;97,908163;4,066176;4,10435
2016-06-30T00:00:00Z;99;SIM;54,79054;-0,02549;55,256;129,616;86,390;NA;NA;NA;NA;57,796850;57,08287
2016-06-30T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,984450;0,98445
2016-06-30T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,34200
2016-06-30T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2016-07-31T00:00:00Z;0;Cantareira;46,81580;-0,05775;15,349;19,276;28,300;0,420;0,000;5,850;48,433970;21,914507;21,48488
2016-07-31T00:00:00Z;1;Alto Tietê;44,09644;-0,10584;6,701;5,841;14,040;2,250;0,480;7,320;65,472363;11,467956;12,17345
2016-07-31T00:00:00Z;2;Guarapiranga;83,95301;-0,30538;7,445;8,067;11,630;0,000;0,000;10,400;42,519266;13,834796;13,57501
2016-07-31T00:00:00Z;3;Alto Cotia;97,97019;-0,22432;2,776;3,173;1,320;1,950;0,200;15,800;49,491139;2,225756;1,23388
2016-07-31T00:00:00Z;4;Rio Grande;78,02260;0,00000;1,376;1,805;2,860;0,000;0,000;8,800;56,718965;5,100075;4,97163
2016-07-31T00:00:00Z;5;Rio Claro;84,67550;-0,25528;3,166;2,930;3,150;0,560;0,200;11,400;94,438775;3,929992;3,11980
2016-07-31T00:00:00Z;99;SIM;51,98282;-0,09464;36,813;41,093;73,417;NA;NA;NA;NA;58,473082;57,52300
2016-07-31T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,881710;0,88171
2016-07-31T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,33300
2016-07-31T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2016-08-31T00:00:00Z;0;Cantareira;45,78503;-0,07901;15,082;19,308;24,000;0,420;0,500;44,200;32,970588;22,636977;22,96845
2016-08-31T00:00:00Z;1;Alto Tietê;41,83268;-0,08758;4,546;6,819;11,030;4,070;0,280;40,280;24,462363;12,095717;12,30441
2016-08-31T00:00:00Z;2;Guarapiranga;79,54663;-0,30249;5,510;9,738;8,610;0,000;3,200;77,600;39,705504;13,528474;13,71554
2016-08-31T00:00:00Z;3;Alto Cotia;96,85313;-0,22281;2,829;3,834;0,860;2,107;3,200;62,600;39,988607;2,226592;1,26272
2016-08-31T00:00:00Z;4;Rio Grande;79,94122;-0,14872;2,772;3,487;2,650;0,000;0,600;56,400;48,289655;4,915321;5,00242
2016-08-31T00:00:00Z;5;Rio Claro;81,40760;-0,49665;2,180;3,714;2,830;0,881;0,200;101,400;95,802040;3,089135;3,09993
2016-08-31T00:00:00Z;99;SIM;50,42435;-0,11061;32,919;46,899;64,494;NA;NA;NA;NA;58,492216;59,41383
2016-08-31T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,977720;0,97772
2016-08-31T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,34000
2016-08-31T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2016-09-30T00:00:00Z;0;Cantareira;43,41385;-0,15032;10,206;14,938;25,200;3,520;0,000;38,700;88,240441;22,895443;23,92231
2016-09-30T00:00:00Z;1;Alto Tietê;39,02617;-0,13933;3,760;5,673;13,340;2,760;0,000;25,920;75,405636;12,319244;11,91221
2016-09-30T00:00:00Z;2;Guarapiranga;72,95271;-0,14846;5,419;7,592;11,170;0,000;0,000;28,600;79,439449;13,550550;13,84489
2016-09-30T00:00:00Z;3;Alto Cotia;91,38073;-0,21530;2,352;2,720;1,030;1,597;0,200;21,400;79,564556;2,220251;1,23948
2016-09-30T00:00:00Z;4;Rio Grande;75,84263;0,00000;2,230;1,998;4,260;0,000;1,400;39,000;98,326724;4,931048;4,99620
2016-09-30T00:00:00Z;5;Rio Claro;70,80539;-0,44840;2,238;2,394;3,030;0,944;0,800;40,800;147,600000;3,092279;3,11428
2016-09-30T00:00:00Z;99;SIM;47,34164;-0,14051;26,205;35,314;73,661;NA;NA;NA;NA;59,008815;60,07197
2016-09-30T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,959960;0,95996
2016-09-30T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,35100
2016-09-30T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2016-10-31T00:00:00Z;0;Cantareira;43,11071;-0,06389;15,871;24,218;30,100;1,520;0,000;175,350;126,982426;23,200209;21,39043
2016-10-31T00:00:00Z;1;Alto Tietê;39,39197;-0,10333;5,984;11,356;15,820;3,550;0,000;122,280;113,507454;11,143593;10,53485
2016-10-31T00:00:00Z;2;Guarapiranga;72,50775;-0,14825;5,562;8,433;13,080;0,000;0,000;56,600;115,655963;14,035458;13,95833
2016-10-31T00:00:00Z;3;Alto Cotia;87,76597;-0,21027;2,447;3,064;1,100;1,687;0,200;120,600;122,418987;2,152580;1,23832
2016-10-31T00:00:00Z;4;Rio Grande;79,79266;0,14840;3,055;4,501;5,590;0,000;0,000;74,000;135,406896;4,926099;4,79865
2016-10-31T00:00:00Z;5;Rio Claro;66,00876;-0,53266;3,213;4,365;3,420;1,100;0,000;119,200;177,606122;3,899765;3,99137
2016-10-31T00:00:00Z;99;SIM;47,42400;-0,07570;36,132;55,937;87,682;NA;NA;NA;NA;59,357704;56,96603
2016-10-31T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,971440;0,97144
2016-10-31T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,34700
2016-10-31T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,082640;0,08264
2016-11-30T00:00:00Z;0;Cantareira;44,55672;0,24553;52,264;29,517;34,400;0,820;0,500;170,750;151,861176;23,102698;23,60714
2016-11-30T00:00:00Z;1;Alto Tietê;41,49866;0,11759;10,609;15,804;16,520;3,764;0,520;130,720;132,448181;11,551620;10,90567
2016-11-30T00:00:00Z;2;Guarapiranga;73,99338;0,00000;13,425;12,287;13,590;0,000;0,800;100,600;125,142201;14,249084;14,84097
2016-11-30T00:00:00Z;3;Alto Cotia;88,18679;0,42083;4,802;3,883;1,280;2,990;0,400;130,400;125,947341;2,183090;1,22363
2016-11-30T00:00:00Z;4;Rio Grande;87,10892;0,62430;12,735;7,794;5,680;0,000;7,000;142,200;138,818965;4,947797;4,99278
2016-11-30T00:00:00Z;5;Rio Claro;76,79868;4,30103;19,681;6,440;3,680;0,322;22,600;192,200;197,008163;3,910066;3,98517
2016-11-30T00:00:00Z;99;SIM;49,48796;0,23770;113,516;75,724;94,551;NA;NA;NA;NA;59,944355;60,59493
2016-11-30T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,958460;0,95846
2016-11-30T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,33700
2016-11-30T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,081110;0,08111
2016-12-31T00:00:00Z;0;Cantareira;46,08590;-0,04765;20,160;30,210;52,300;0,600;0,500;158,400;217,129852;24,258237;24,95306
2016-12-31T00:00:00Z;1;Alto Tietê;43,23365;-0,08862;7,161;15,325;25,470;4,130;0,640;147,840;208,208333;11,601499;11,56427
2016-12-31T00:00:00Z;2;Guarapiranga;72,21147;-0,29628;8,659;13,346;18,190;0,000;0,000;128,000;175,650458;14,485212;14,32648
2016-12-31T00:00:00Z;3;Alto Cotia;98,19451;0,00000;3,478;4,540;1,770;2,525;0,200;182,600;167,063291;2,120238;1,23559
2016-12-31T00:00:00Z;4;Rio Grande;88,52344;-0,15801;3,021;5,513;7,720;0,000;0,000;107,900;195,592241;4,997692;4,84617
2016-12-31T00:00:00Z;5;Rio Claro;82,65337;-0,50219;3,368;5,622;4,760;0,909;0,000;136,200;266,161224;3,887711;3,96402
2016-12-31T00:00:00Z;99;SIM;50,87667;-0,09252;45,847;74,556;130,090;NA;NA;NA;NA;61,350589;61,87241
2016-12-31T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,903130;0,90313
2016-12-31T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,33200
2016-12-31T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,079690;0,07969
2017-01-31T00:00:00Z;0;Cantareira;60,11795;0,40232;71,198;76,031;69,400;0,100;15,600;393,125;264,261617;24,796134;25,79494
2017-01-31T00:00:00Z;1;Alto Tietê;52,36393;0,09579;18,274;28,867;31,560;1,280;0,000;236,720;248,311166;11,226903;11,12493
2017-01-31T00:00:00Z;2;Guarapiranga;79,24436;-0,15111;11,221;26,527;24,230;0,000;0,000;455,200;228,945871;13,671438;13,98013
2017-01-31T00:00:00Z;3;Alto Cotia;101,13833;0,00000;7,336;10,262;2,710;8,780;4,400;305,200;219,080125;2,212997;1,30711
2017-01-31T00:00:00Z;4;Rio Grande;94,97724;-0,32994;4,554;9,291;9,490;3,790;0,000;316,000;249,959661;5,041200;5,18355
2017-01-31T00:00:00Z;5;Rio Claro;101,59225;0,14550;5,467;8,838;4,850;0,280;0,000;397,100;296,638000;3,956947;3,96241
2017-01-31T00:00:00Z;99;SIM;62,24645;0,20818;118,050;159,816;170,207;NA;NA;NA;NA;60,905619;62,40806
2017-01-31T00:00:00Z;NA;Baixo Cotia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,974260;0,97426
2017-01-31T00:00:00Z;NA;Cantareira Velho;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,34500
2017-01-31T00:00:00Z;NA;Ribeirão da Estiva;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,080730;0,08073
2017-02-28T00:00:00Z;0;Cantareira;62,75624;0,09892;36,183;36,358;72,500;1,000;0,100;94,225;205,077647;25,839950;24,15551
2017-02-28T00:00:00Z;1;Alto Tietê;52,73104;-0,06448;8,112;12,892;27,870;2,940;0,000;71,840;169,792833;11,725905;10,78723
2017-02-28T00:00:00Z;2;Guarapiranga;76,98467;0,00000;13,074;12,612;21,820;0,000;1,000;119,000;193,692660;14,210995;12,89775
